id|Text|Scene|Tag
VOICE_2024|The 粉丝 from the takeout place is surprisingly good.|美食|EN
VOICE_2025|我想在这个 beach 享受一段悠闲的时光。|旅行|ZH
VOICE_2026|我在Pet Forums UK上和其他宠物主人交流了很多养狗经验。|宠物|ZH
VOICE_2027|你觉得我们需要进行更多的 market research 吗？|工作|ZH
VOICE_2028|在 San Francisco ，ride the iconic cable cars 是我此次旅行的亮点。|旅行|ZH
VOICE_2029|这里的baked oysters味道很鲜美，非常好吃。|美食|ZH
VOICE_2030|我尽量减少 processed food，尽可能吃新鲜的食物。|健康|ZH
VOICE_2031|I used to work in the 金融遥感 center.|工作|EN
VOICE_2032|I hope能去参加一个 film screening.|生活|ZH
VOICE_2033|My favorite subject in high school was 物理学.|教育|EN
VOICE_2034|My son's 学科老师 called for a parent teacher meeting today.|教育|EN
VOICE_2035|My 爬山 partner cancelled at the last moment. Can you join me?|健康|EN
VOICE_2036|暑假期间，我打算参加一个 field study program。|教育|ZH
VOICE_2037|I'm attending a community 大学 in my city.|教育|EN
VOICE_2038|I love reading graphic novels for their unique art style.|娱乐|EN
VOICE_2039|你喜欢吃 sweet and sour chicken 吗？|美食|ZH
VOICE_2040|我每周都要去 market 买菜.|生活|ZH
VOICE_2041|Have you ever tasted 糖葫芦 before?|美食|EN
VOICE_2042|我在考虑换工作，因为这个工作并不符合我的career aspirations.|工作|ZH
VOICE_2043|双色圣代 combo 还是不错的。|美食|ZH
VOICE_2044|The 葱油饼 is so crispy and delicious!|美食|EN
VOICE_2045|Do you know any 结百草 technologies that can mitigate global warming?|环保|EN
VOICE_2046|Wearing 防护眼镜 can protect your eyes from the harmful rays of the computer.|健康|EN
VOICE_2047|你有没有尝试过去参加 talent competition？|娱乐|ZH
VOICE_2048|I've heard Shanghai's 南翔小笼 is really good.|美食|EN
VOICE_2049|The study trip to博物馆 was a unique experience for all of us.|教育|EN
VOICE_2050|What do you think这个 comedian 的新专辑怎么样？|娱乐|ZH
VOICE_2051|I love trying out different types of snack foods from around the world.|生活|EN
VOICE_2052|We need to prepare a lesson plan for the 下周's class.|教育|EN
VOICE_2053|Can you show me where the 苹果 store is?|工作|EN
VOICE_2054|I'm considering buying an 美国短毛猫, do you think they're cute?|宠物|EN
VOICE_2055|这家全素vegan restaurant的菜肴都很健康美味。|美食|ZH
VOICE_2056|我正在考虑购买一个 Portable Washer 为了省去去洗衣房的麻烦。|家居|ZH
VOICE_2057|Can you remind me to call my grandparents this 周?|家居|EN
VOICE_2058|我想试试 cooking up 米其林三星厨师的菜谱。|美食|ZH
VOICE_2059|Tonight我想在家看一部 classic romance film 放松。|娱乐|ZH
VOICE_2060|明年夏天，我们将去 Hawaiian Islands 放松度假。|旅行|ZH
VOICE_2061|Let’s去参加一个 craft fair，看看有什么.|生活|ZH
VOICE_2062|最近我在看一部精彩的 fantasy movie，期待续集！|娱乐|ZH
VOICE_2063|I need a 电池 charger for my phone.|工作|EN
VOICE_2064|我正在尝试使用 Google scholar 来找寻学术论文。|教育|ZH
VOICE_2065|I love trying out local sports and activities during my trips.|旅行|EN
VOICE_2066|我们应当重视 conserve biodiversity 的重要性。|环保|ZH
VOICE_2067|Conflict resolution skills are a crucial part of 生活教育.|教育|EN
VOICE_2068|我家猫咪的名字叫Nelly，最爱吃Royal Canin的猫粮。|宠物|ZH
VOICE_2069|我最期待在 Niagara Falls 感受水的力量。|旅行|ZH
VOICE_2070|昨天我刚成为了学生会的公关部负责人PR manager。|教育|ZH
VOICE_2071|你家的狗狗用过 dog boots 吗？我担心冬天他们的脚被冷风冻。|宠物|ZH
VOICE_2072|Reducing meat consumption and going plant-based can have a significant impact on reducing greenhouse gas emissions. Attempt a meat-free week,可能会有惊喜.|环保|EN
VOICE_2073|I'm thinking about joining a book club to meet 新朋友.|家居|EN
VOICE_2074|我正在 fortran programming course 上挣扎，你能帮我一下吗？|教育|ZH
VOICE_2075|I am thinking of adopting a 狗 from the animal shelter.|宠物|EN
VOICE_2076|Have you tried the 白领身形训练 program?|健康|EN
VOICE_2077|Consider reducing water usage by watering plants using leftover 洗菜水 vegetable rinsing water.|环保|EN
VOICE_2078|I'm looking to network with other 专业人士 in the industry.|工作|EN
VOICE_2079|我们需要开始重视 Rainwater harvesting。|环保|ZH
VOICE_2080|我希望在这个岗位上能提升我的 leadership skills。|工作|ZH
VOICE_2081|I want to buy a new 笔记本电脑 desk, any recommendations?|家居|EN
VOICE_2082|I've been thinking about teaching 数学 part-time.|教育|EN
VOICE_2083|I love exploring historical 城市 during my vacations.|旅行|EN
VOICE_2084|How would you feel about having a 无废日 in our city?|环保|EN
VOICE_2085|Jack在 Google search 里找到了这个问题的答案。|工作|ZH
VOICE_2086|Can you help me decide on a new paint color for my 房间?|家居|EN
VOICE_2087|晚上不吃碳水化合物，我只吃 protein 与 vegetable。|健康|ZH
VOICE_2088|我希望有机会能在 company's headquarters 工作。|工作|ZH
VOICE_2089|I want去参加一个 horror movie marathon 体验刺激。|娱乐|ZH
VOICE_2090|I hope能体验一次 live theater 感受现场气氛。|娱乐|ZH
VOICE_2091|I recently started baking and need some essential 烘焙器具. Any recommendations?|家居|EN
VOICE_2092|My 狗狗 has a weird habit of eating grass.|宠物|EN
VOICE_2093|你周末有没有什么 fun activities 安排？|生活|ZH
VOICE_2094|Does anyone know where to buy 狗链 for a large breed dog?|宠物|EN
VOICE_2095|我希望能去学一些新的语言 for travel.|生活|ZH
VOICE_2096|我在思考是否应该给我的宠物装个 microchip，以防止它们走失。|宠物|ZH
VOICE_2097|我们需要更多的 zero waste 商店。|环保|ZH
VOICE_2098|Recently, TikTok (抖音) is really getting more popular.|工作|EN
VOICE_2099|Let's beat the heat with some 刨冰!|美食|EN
VOICE_2100|我在这家餐厅点了butter chicken，配naan bread，确实美味。|美食|ZH
VOICE_2101|I'm planning to major in 社会学 at university. What do you think?|教育|EN
VOICE_2102|We should focus more on our 品牌形象, it can increase our sales.|工作|EN
VOICE_2103|I've got a composter for kitchen waste, it really helps with 减少垃圾.|环保|EN
VOICE_2104|我正在准备明天的 sales pitch，我正在思考怎么能把 it make attractive。|工作|ZH
VOICE_2105|I enjoy going to the beach for some sun and 沙滩 volleyball.|生活|EN
VOICE_2106|The bowl of 米饭 here is unusually large.|美食|EN
VOICE_2107|这款 bar stool 是我 bar counter 最缺的配件。|家居|ZH
VOICE_2108|我喜欢把pancakes和maple syrup一起吃，味道很棒。|美食|ZH
VOICE_2109|我想学习一下 basic cooking skills.|生活|ZH
VOICE_2110|我们可以一起去参加一个 trivia competition，挑战知识！|娱乐|ZH
VOICE_2111|我下个 trip 会去 Las Vegas，我可以感觉到那里的疯狂了。|旅行|ZH
VOICE_2112|最近我在进行客户需求分析。|工作|ZH
VOICE_2113|Just discovered a local 手工艺市场 that has great products.|生活|EN
VOICE_2114|What’s the best hotel you’ve ever stayed in during your 旅行?|旅行|EN
VOICE_2115|你觉得我应该买新款 laptop 吗？|生活|ZH
VOICE_2116|最近我在看一个很热门的 documentary，内容很有深度。|娱乐|ZH
VOICE_2117|我每天都保持8 hours of sleep 以保证精力。|健康|ZH
VOICE_2118|Educational TV shows can foster a love of 学习探索 in kids.|教育|EN
VOICE_2119|What’s the best 记事本 stand that you have tried?|家居|EN
VOICE_2120|Let’s take a scenic drive to explore the breathtaking 乡村.|旅行|EN
VOICE_2121|为了做到持续的 sustainable 发展，我们每个人都应该行动起来保护我们的地球。|环保|ZH
VOICE_2122|The 下午茶 here is fantastic, you must try.|美食|EN
VOICE_2123|The 咖啡馆 nearby offers the most fragrant 黑咖啡.|美食|EN
VOICE_2124|我喜欢阅读 health magazines，可以了解更多健康知识。|健康|ZH
VOICE_2125|There's a 粉丝汤 booth at the market that is really good.|美食|EN
VOICE_2126|我在 Malaysia percieve到了 incredibly diverse culture。|旅行|ZH
VOICE_2127|我在一个 travel forum 看到了关于 Eastern Europe 的好评。|旅行|ZH
VOICE_2128|往好的方面想，这次的 failure 能让我们吸取教训。|工作|ZH
VOICE_2129|Can you help me analyze the impact of recent changes in 教育 policy?|教育|EN
VOICE_2130|我订了今晚的晚餐。 你喜欢 麻辣火锅怎么样?|美食|EN
VOICE_2131|我们只有一个 planet，透过循环使用可以减少垃圾，保存资源。|环保|ZH
VOICE_2132|最近我在尝试 new skin care routine.|生活|ZH
VOICE_2133|Have you ever visited a famous 世界遗产 site during your travels?|旅行|EN
VOICE_2134|这家小店的mango smoothie真是太好喝了！|美食|ZH
VOICE_2135|我希望在未来能掌握更多的 coding skills，提升自己的综合能力.|工作|ZH
VOICE_2136|我喜欢在 YouTube 上看一些 Educational Channels。|教育|ZH
VOICE_2137|Do you think the local 美食 is good in this city?|美食|EN
VOICE_2138|Purchasing second hand clothing can also help to reduce the amount of waste in our landfills.尽量购买二手衣物.|环保|EN
VOICE_2139|I decided to 休假 for a week to recharge.|工作|EN
VOICE_2140|我想在旅行中体验 camping 和大自然亲密接触。|旅行|ZH
VOICE_2141|I started a 读书计划 to read more often.|家居|EN
VOICE_2142|I saw a beautiful 丝绸 scarf in a vintage store yesterday.|家居|EN
VOICE_2143|你觉得这个 resume 的格式怎么样？|工作|ZH
VOICE_2144|How much 狗粮 should I feed my 7-month-old puppy?|宠物|EN
VOICE_2145|你喜欢罗勒 pesto 配上意大利面吗？|美食|ZH
VOICE_2146|I’ve been listening to podcasts about pop 文化 lately.|娱乐|EN
VOICE_2147|I'm going for some 麻花 tomorrow, do you want to come?|美食|EN
VOICE_2148|Cutting down on 能源消耗 energy consumption should be a universal effort.|环保|EN
VOICE_2149|从朋友那儿学来的健康饮食条目Nutritional Information。|健康|ZH
VOICE_2150|我坚持去gym做力量训练，因为我希望我的Fat level和Muscle mass都能保持在健康范围。|健康|ZH
VOICE_2151|I enjoy watching live streams of my favorite 游戏.|娱乐|EN
VOICE_2152|我现在每天都会花一段时间学习 French，努力提高我的口语能力。|教育|ZH
VOICE_2153|Don't answer your 电话 right now, we are in a meeting.|工作|EN
VOICE_2154|Have you ever traveled during the holidays to experience local traditions?|旅行|EN
VOICE_2155|Walking inside the 故宫, you can feel the splendid history of China.|教育|EN
VOICE_2156|多吃Omega-3 fatty acids有利于大脑发育。|健康|ZH
VOICE_2157|What’s the best travel hack you’ve learned over the years?|旅行|EN
VOICE_2158|Do you know where I can find 植物种子 for growing roses?|家居|EN
VOICE_2159|How does one go about adopting a 废弃的宠物?|宠物|EN
VOICE_2160|I love going to comedy clubs for a good laugh.|娱乐|EN
VOICE_2161|I could eat 羊肉泡馍 every day and never get tired of it.|美食|EN
VOICE_2162|I need to 签到 before 9am according to our company policy.|工作|EN
VOICE_2163|我选择用 bamboo toothbrush 替代塑料牙刷，因为它更环保。|环保|ZH
VOICE_2164|Who is representing us at the 职业道德研讨会?|工作|EN
VOICE_2165|The 阅读成绩 of our district’s schools has improved.|教育|EN
VOICE_2166|I can't wait for the upcoming 音乐 festival in the park.|娱乐|EN
VOICE_2167|你有没有推荐的 indoor games?|生活|ZH
VOICE_2168|What's a suitable 狗品 for a first-time pet owner?|宠物|EN
VOICE_2169|I enjoy finding unique souvenirs to记住我的旅行.|旅行|EN
VOICE_2170|今天的Breakfast，我吃了面包和牛奶。|健康|ZH
VOICE_2171|我们应该为学生提供多样化的学习机会和选择。|教育|ZH
VOICE_2172|我们可以通过 online platform 来扩展学习资源和机会。|教育|ZH
VOICE_2173|I miss the taste of 宫保鸡丁, It always hits the spot!|美食|EN
VOICE_2174|Am I suppose to feed the 小狗 twice a day?|宠物|EN
VOICE_2175|我正在为 final presentation 做准备，主题是 climate change。|教育|ZH
VOICE_2176|One staff from 采购部门 will be transferred to our team.|工作|EN
VOICE_2177|We need to discuss the impact of 汽车排放 on air quality.|环保|EN
VOICE_2178|尽管我们现在的 focus 是环保，但我们也不能忽视经济发展。|环保|ZH
VOICE_2179|你听过 Dogs Trust 吗？它们为狗狗们提供了很多帮助。|宠物|ZH
VOICE_2180|My son showed interest in 学习 programming, any recommendations?|教育|EN
VOICE_2181|我正在进行 machine learning 的自学，尝试做一些实战项目。|教育|ZH
VOICE_2182|Do you have any 论文 帮助 to offer for my history paper?|教育|EN
VOICE_2183|我们可以预定一个 package tour，省去自己安排行程的麻烦。|旅行|ZH
VOICE_2184|I can't stop reading 鬼吹灯, it's suspenseful.|教育|EN
VOICE_2185|我们可以一起去参加一个 board game night，放松一下。|娱乐|ZH
VOICE_2186|Let's discuss the 学生 feedback on the recent exam.|教育|EN
VOICE_2187|I want to buy a 小狗 for my son.|宠物|EN
VOICE_2188|I enjoy visiting different cultural events to experience diversity.|娱乐|EN
VOICE_2189|我们正在寻找 sustainable energy sources 来节省能源。|环保|ZH
VOICE_2190|你可以尝试一下fitness tracking app以跟踪你的健身效果。|健康|ZH
VOICE_2191|我喜欢在 Chinese restaurant 点 orange chicken。|美食|ZH
VOICE_2192|In today’s world, it's important to teach our kids about sustainability and instill good habits in them. 我们要启发孩子们从小环保, this will pave the way for a sustainable future.|环保|EN
VOICE_2193|I love trying out different kinds of 地道 snacks.|旅行|EN
VOICE_2194|I just got some 干花 to decorate my room, it looks so pretty!|家居|EN
VOICE_2195|我经常光顾的 pet shop 附近有个很棒的公园。|宠物|ZH
VOICE_2196|Can we go to the 长城 meeting club next week?|家居|EN
VOICE_2197|被蜜蜂 sting 了的小狗看起来非常疼痛，我刚送去了 vet。|宠物|ZH
VOICE_2198|你认为在工作中建立信任关系有多重要？|工作|ZH
VOICE_2199|Wear 微笑 each day is good for mental health.|健康|EN
VOICE_2200|我们计划去新的 destination 享受美丽的风景。|旅行|ZH
VOICE_2201|My granddaughter is asking for help with her 英语文法.|教育|EN
VOICE_2202|玩了一整天 water sports，Boracay 的夜晚才刚刚开始。|旅行|ZH
VOICE_2203|我的狗狗是 poodle，很高兴能把它当作我最亲密的朋友。|宠物|ZH
VOICE_2204|Let’s have a fun day at an amusement park this summer.|娱乐|EN
VOICE_2205|I wonder if I could ever live in a zero 碳排放 carbon emission house.|环保|EN
